rank,file_path,hotspot_score,total_churn,commit_count,unique_contributors,sonar_issue_count,github_issue_signal,github_issue_matches,highest_severity,severity_breakdown
329,AnkiDroid/src/test/java/com/ichi2/anki/instanteditor/InstantEditorViewModelTest.kt,0.007078695567272017,435.0,14.0,4.0,0.0,0.010068892421833599,0,NONE,
330,AnkiDroid/src/main/res/values-pt-rPT/03-dialogs.xml,0.007062422703898978,434.0,57.0,1.0,0.0,0.010068892421833599,0,NONE,
331,AnkiDroid/src/main/java/com/ichi2/anki/reviewreminders/ReviewReminder.kt,0.007046149840525939,433.0,14.0,2.0,0.0,0.010068892421833599,0,NONE,
332,AnkiDroid/src/main/java/com/ichi2/anki/android/back/ExitViaDoubleTapBackBackPressCallback.kt,0.007039952002128207,112.0,4.0,2.0,2.0,0.010068892421833599,0,MAJOR,"MAJOR:1, INFO:1"
333,AnkiDroid/src/main/java/com/ichi2/anki/mediacheck/MediaCheckFragment.kt,0.007029876977152899,432.0,9.0,3.0,0.0,0.010068892421833599,0,NONE,
334,AnkiDroid/src/main/res/values-az/02-strings.xml,0.007029876977152899,432.0,68.0,1.0,0.0,0.010068892421833599,0,NONE,
335,AnkiDroid/src/main/java/com/ichi2/anki/browser/BrowserRowCollection.kt,0.007023679138755168,111.0,4.0,1.0,2.0,0.010068892421833599,0,INFO,INFO:2
336,AnkiDroid/src/main/java/com/ichi2/anki/previewer/PreviewerFragment.kt,0.007013604113779861,431.0,29.0,9.0,0.0,0.010068892421833599,0,NONE,
337,AnkiDroid/src/main/java/com/ichi2/anki/tags/ManageTagsViewModel.kt,0.006997331250406822,430.0,4.0,1.0,0.0,0.010068892421833599,0,NONE,
338,AnkiDroid/src/main/res/values-fa/01-core.xml,0.006997331250406822,430.0,45.0,1.0,0.0,0.010068892421833599,0,NONE,
339,AnkiDroid/src/main/res/layout-sw720dp/reviewer2.xml,0.006981058387033783,429.0,8.0,1.0,0.0,0.010068892421833599,0,NONE,
340,AnkiDroid/src/main/java/com/ichi2/anki/export/ActivityExportingDelegate.kt,0.0069647855236607435,428.0,11.0,3.0,0.0,0.010068892421833599,0,NONE,
341,AnkiDroid/src/main/res/values-ind/02-strings.xml,0.0069647855236607435,428.0,70.0,1.0,0.0,0.010068892421833599,0,NONE,
342,AnkiDroid/src/main/java/com/ichi2/anki/reviewer/MappableBinding.kt,0.006932239796914665,426.0,19.0,5.0,0.0,0.010068892421833599,0,NONE,
343,AnkiDroid/src/main/java/com/ichi2/anki/reviewreminders/ReminderTroubleshootingViewModel.kt,0.006872185855910162,262.0,6.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
344,AnkiDroid/src/main/res/layout/studyoptions_fragment.xml,0.006867148343422508,422.0,7.0,3.0,0.0,0.010068892421833599,0,NONE,
345,AnkiDroid/src/main/res/values-kn/02-strings.xml,0.006867148343422508,422.0,70.0,1.0,0.0,0.010068892421833599,0,NONE,
346,AnkiDroid/src/main/java/com/ichi2/anki/dialogs/IntegerDialog.kt,0.0068609505050247765,101.0,7.0,2.0,2.0,0.010068892421833599,0,INFO,INFO:2
347,AnkiDroid/src/main/res/values-cs/10-preferences.xml,0.006855912992537122,261.0,55.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
348,AnkiDroid/src/main/res/values-zh-rCN/10-preferences.xml,0.006855912992537122,261.0,62.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
349,AnkiDroid/src/main/res/layout/fragment_filtered_deck_options.xml,0.006850875480049469,421.0,5.0,1.0,0.0,0.010068892421833599,0,NONE,
350,AnkiDroid/src/main/java/com/ichi2/anki/backend/AnkiDroidDB.kt,0.006834602616676431,420.0,5.0,1.0,0.0,0.010068892421833599,0,NONE,
351,AnkiDroid/src/main/java/com/ichi2/libanki/DB.kt,0.006834602616676431,420.0,9.0,4.0,0.0,0.010068892421833599,0,NONE,
352,AnkiDroid/src/main/java/com/ichi2/anki/StudyOptionsActivity.kt,0.006823367265791046,259.0,21.0,6.0,1.0,0.010068892421833599,0,INFO,INFO:1
353,AnkiDroid/src/main/res/values-ru/10-preferences.xml,0.006823367265791046,259.0,50.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
354,AnkiDroid/src/test/java/com/ichi2/anki/tags/FlattenTreeTest.kt,0.006818329753303392,419.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
355,AnkiDroid/src/main/java/com/ichi2/widget/deckpicker/DeckPickerWidgetConfig.kt,0.0068070944024180065,258.0,22.0,8.0,1.0,0.010068892421833599,0,MAJOR,MAJOR:1
356,AnkiDroid/src/main/res/values-ur/10-preferences.xml,0.006790821539044967,257.0,36.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
357,AnkiDroid/src/main/assets/scripts/ankidroid.js,0.006769511163184274,416.0,20.0,3.0,0.0,0.010068892421833599,0,NONE,
358,AnkiDroid/src/main/res/values-ug/03-dialogs.xml,0.006769511163184274,416.0,30.0,1.0,0.0,0.010068892421833599,0,NONE,
359,AnkiDroid/src/main/java/com/ichi2/anki/mediacheck/MediaCheckViewModel.kt,0.006763313324786542,95.0,6.0,3.0,2.0,0.010068892421833599,0,INFO,INFO:2
360,AnkiDroid/src/main/java/com/ichi2/anki/Whiteboard.kt,0.006758275812298889,255.0,17.0,8.0,1.0,0.010068892421833599,0,CRITICAL,CRITICAL:1
361,AnkiDroid/src/main/res/values-fr/10-preferences.xml,0.006758275812298889,255.0,50.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
362,AnkiDroid/src/main/res/values-heb/10-preferences.xml,0.006758275812298889,255.0,51.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
363,AnkiDroid/src/main/res/values-gu/01-core.xml,0.006753238299811235,415.0,36.0,1.0,0.0,0.010068892421833599,0,NONE,
364,AnkiDroid/src/main/res/values-sq/03-dialogs.xml,0.006736965436438196,414.0,43.0,1.0,0.0,0.010068892421833599,0,NONE,
365,AnkiDroid/src/main/java/com/ichi2/libanki/Card.kt,0.006720692573065156,413.0,28.0,8.0,0.0,0.010068892421833599,0,NONE,
366,AnkiDroid/src/main/res/values-es-rES/10-preferences.xml,0.006693184358806732,251.0,51.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
367,AnkiDroid/src/main/res/values-te/10-preferences.xml,0.006693184358806732,251.0,46.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
368,AnkiDroid/src/main/res/values-uk/10-preferences.xml,0.006660638632060654,249.0,50.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
369,AnkiDroid/src/main/java/com/ichi2/libanki/Decks.kt,0.006639328256199961,408.0,15.0,8.0,0.0,0.010068892421833599,0,NONE,
370,AnkiDroid/src/main/res/values-km/10-preferences.xml,0.006595547178568497,245.0,42.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
371,AnkiDroid/src/main/res/values-be/01-core.xml,0.006590509666080844,405.0,43.0,1.0,0.0,0.010068892421833599,0,NONE,
372,AnkiDroid/src/main/res/values-pt-rBR/10-preferences.xml,0.006563001451822419,243.0,57.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
373,AnkiDroid/src/androidTest/java/com/ichi2/anki/ReviewerFragmentTest.kt,0.006557963939334765,403.0,18.0,6.0,0.0,0.010068892421833599,0,NONE,
374,AnkiDroid/src/test/java/com/ichi2/anki/tags/ManageTagsViewModelTest.kt,0.006557963939334765,403.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
375,AnkiDroid/src/main/java/com/ichi2/utils/WebViewUtils.kt,0.00653045572507634,241.0,10.0,7.0,1.0,0.010068892421833599,0,INFO,INFO:1
376,AnkiDroid/src/main/res/values-sc/10-preferences.xml,0.00653045572507634,241.0,39.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
377,AnkiDroid/src/main/java/com/ichi2/anki/previewer/PreviewerViewModel.kt,0.006525418212588687,401.0,36.0,7.0,0.0,0.010068892421833599,0,NONE,
378,AnkiDroid/src/main/res/values-pa/01-core.xml,0.006525418212588687,401.0,31.0,1.0,0.0,0.010068892421833599,0,NONE,
379,AnkiDroid/src/main/res/values-zh-rTW/02-strings.xml,0.006525418212588687,401.0,67.0,1.0,0.0,0.010068892421833599,0,NONE,
380,AnkiDroid/src/test/java/com/ichi2/anki/TranslationTest.kt,0.006525418212588687,401.0,2.0,2.0,0.0,0.010068892421833599,0,NONE,
381,AnkiDroid/src/main/res/values-km/02-strings.xml,0.006509145349215648,400.0,67.0,1.0,0.0,0.010068892421833599,0,NONE,
382,AnkiDroid/src/main/res/values-ca/02-strings.xml,0.006476599622469569,398.0,69.0,1.0,0.0,0.010068892421833599,0,NONE,
383,AnkiDroid/src/main/java/com/ichi2/anki/previewer/TemplatePreviewerFragment.kt,0.006460326759096531,397.0,26.0,7.0,0.0,0.010068892421833599,0,NONE,
384,AnkiDroid/src/main/java/com/ichi2/anki/pages/CongratsPage.kt,0.006444053895723492,396.0,28.0,7.0,0.0,0.010068892421833599,0,NONE,
385,AnkiDroid/src/main/java/com/ichi2/anki/services/AlarmManagerService.kt,0.006427781032350453,395.0,5.0,2.0,0.0,0.010068892421833599,0,NONE,
386,AnkiDroid/src/main/res/values-fil/01-core.xml,0.006427781032350453,395.0,33.0,1.0,0.0,0.010068892421833599,0,NONE,
387,AnkiDroid/src/main/java/com/ichi2/anki/multimedia/SoundUtils.kt,0.00636772709134595,231.0,4.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
388,AnkiDroid/src/main/java/com/ichi2/anki/notetype/AddNewNotesType.kt,0.006362689578858296,391.0,18.0,8.0,0.0,0.010068892421833599,0,NONE,
389,AnkiDroid/src/main/res/values-be/03-dialogs.xml,0.006362689578858296,391.0,56.0,1.0,0.0,0.010068892421833599,0,NONE,
390,AnkiDroid/src/main/java/com/ichi2/anki/multimedia/MultimediaActivity.kt,0.006351454227972911,230.0,12.0,3.0,1.0,0.010068892421833599,0,INFO,INFO:1
391,AnkiDroid/src/main/java/com/ichi2/anki/FieldEditText.kt,0.006335181364599872,229.0,11.0,6.0,1.0,0.010068892421833599,0,MAJOR,MAJOR:1
392,AnkiDroid/src/main/res/values-lt/03-dialogs.xml,0.0063301438521122175,389.0,44.0,1.0,0.0,0.010068892421833599,0,NONE,
393,AnkiDroid/src/main/res/layout/activity_audio_recording_reviewer.xml,0.006318908501226832,228.0,3.0,3.0,1.0,0.010068892421833599,0,INFO,INFO:1
394,AnkiDroid/src/main/java/com/ichi2/anki/CrashReportService.kt,0.006313870988739178,388.0,18.0,6.0,0.0,0.010068892421833599,0,NONE,
395,AnkiDroid/src/main/res/values-hi/02-strings.xml,0.006297598125366139,387.0,72.0,1.0,0.0,0.010068892421833599,0,NONE,
396,AnkiDroid/src/main/res/values-or/02-strings.xml,0.0062813252619931,386.0,70.0,1.0,0.0,0.010068892421833599,0,NONE,
397,AnkiDroid/src/test/java/com/ichi2/anki/RobolectricTest.kt,0.006248779535247022,384.0,39.0,8.0,0.0,0.010068892421833599,0,NONE,
398,AnkiDroid/src/main/res/values-sq/02-strings.xml,0.006199960945127905,381.0,64.0,1.0,0.0,0.010068892421833599,0,NONE,
399,AnkiDroid/src/main/java/com/ichi2/anki/preferences/SyncSettingsFragment.kt,0.006193763106730173,60.0,10.0,3.0,2.0,0.010068892421833599,0,INFO,INFO:2
400,AnkiDroid/src/main/java/com/ichi2/anki/dialogs/tags/TagsArrayAdapter.kt,0.006123634140750362,216.0,15.0,7.0,1.0,0.010068892421833599,0,CRITICAL,CRITICAL:1
401,AnkiDroid/src/main/assets/scripts/ankidroid-reviewer.js,0.006096125926491938,54.0,4.0,1.0,2.0,0.010068892421833599,0,MAJOR,"MINOR:1, MAJOR:1"
402,AnkiDroid/src/main/res/values-lv/01-core.xml,0.006086050901516631,374.0,30.0,1.0,0.0,0.010068892421833599,0,NONE,
403,AnkiDroid/src/main/res/values-pl/03-dialogs.xml,0.006086050901516631,374.0,54.0,1.0,0.0,0.010068892421833599,0,NONE,
404,AnkiDroid/src/test/java/com/ichi2/libanki/ModelTest.kt,0.006069778038143592,373.0,10.0,4.0,0.0,0.010068892421833599,0,NONE,
405,api/src/main/java/com/ichi2/anki/api/AddContentApi.kt,0.0060635801997458594,52.0,5.0,4.0,2.0,0.010068892421833599,0,CRITICAL,"MAJOR:1, CRITICAL:1"
406,AnkiDroid/src/main/res/values-sq/01-core.xml,0.006037232311397514,371.0,27.0,1.0,0.0,0.010068892421833599,0,NONE,
407,api/src/main/java/com/ichi2/anki/FlashCardsContract.kt,0.006004686584651435,369.0,9.0,7.0,0.0,0.010068892421833599,0,NONE,
408,AnkiDroid/src/main/res/values-tr/10-preferences.xml,0.00599345123376605,208.0,56.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
409,AnkiDroid/src/main/java/com/ichi2/anki/InitialActivity.kt,0.005988413721278396,368.0,22.0,11.0,0.0,0.010068892421833599,0,NONE,
410,AnkiDroid/src/main/res/values-sk/10-preferences.xml,0.005977178370393011,207.0,39.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
411,libanki/src/main/java/com/ichi2/anki/libanki/LibAnki.kt,0.005949670156134586,45.0,1.0,1.0,2.0,0.010068892421833599,0,INFO,INFO:2
412,AnkiDroid/src/main/res/values-nn/01-core.xml,0.0059395951311592785,365.0,32.0,1.0,0.0,0.010068892421833599,0,NONE,
413,AnkiDroid/src/main/res/values-zh-rTW/01-core.xml,0.0059395951311592785,365.0,33.0,1.0,0.0,0.010068892421833599,0,NONE,
414,AnkiDroid/src/main/java/com/ichi2/anki/reviewer/AutomaticAnswer.kt,0.0059283597802738935,204.0,15.0,5.0,1.0,0.010068892421833599,0,INFO,INFO:1
415,AnkiDroid/src/main/res/values-fil/03-dialogs.xml,0.005923322267786239,364.0,49.0,1.0,0.0,0.010068892421833599,0,NONE,
416,AnkiDroid/src/main/java/com/ichi2/anki/ui/windows/reviewer/audiorecord/CheckPronunciationFragment.kt,0.005912086916900854,203.0,5.0,2.0,1.0,0.010068892421833599,0,MAJOR,MAJOR:1
417,AnkiDroid/src/main/java/com/ichi2/anki/Flag.kt,0.005874503677667123,361.0,17.0,8.0,0.0,0.010068892421833599,0,NONE,
418,AnkiDroid/src/main/java/com/ichi2/anki/account/LoginFragment.kt,0.005874503677667123,361.0,8.0,4.0,0.0,0.010068892421833599,0,NONE,
419,AnkiDroid/src/main/res/values-ro/02-strings.xml,0.005874503677667123,361.0,64.0,1.0,0.0,0.010068892421833599,0,NONE,
420,libanki/src/main/java/com/ichi2/anki/libanki/Note.kt,0.005868305839269391,40.0,3.0,1.0,2.0,0.010068892421833599,0,MAJOR,"MAJOR:1, INFO:1"
421,libanki/src/main/java/com/ichi2/anki/libanki/Utils.kt,0.005868305839269391,40.0,4.0,3.0,2.0,0.010068892421833599,0,INFO,INFO:2
422,AnkiDroid/src/main/res/values-eo/03-dialogs.xml,0.005841957950921044,359.0,63.0,1.0,0.0,0.010068892421833599,0,NONE,
423,AnkiDroid/src/main/res/values-is/03-dialogs.xml,0.005841957950921044,359.0,29.0,2.0,0.0,0.010068892421833599,0,NONE,
424,AnkiDroid/src/test/java/com/ichi2/anki/servicelayer/scopedstorage/ScopedStorageMigrationIntegrationTest.kt,0.005841957950921044,359.0,2.0,2.0,0.0,0.010068892421833599,0,NONE,
425,AnkiDroid/src/main/java/com/ichi2/anki/TtsParser.kt,0.0058357601125233124,38.0,4.0,2.0,2.0,0.010068892421833599,0,MAJOR,MAJOR:2
426,AnkiDroid/src/main/java/com/ichi2/anki/dialogs/SaveBrowserSearchDialogFragment.kt,0.005830722600035658,198.0,5.0,2.0,1.0,0.010068892421833599,0,INFO,INFO:1
427,AnkiDroid/src/main/res/values-ko/01-core.xml,0.005825685087548005,358.0,35.0,1.0,0.0,0.010068892421833599,0,NONE,
428,api/src/main/java/com/ichi2/anki/api/Utils.kt,0.005819487249150273,37.0,3.0,3.0,2.0,0.010068892421833599,0,MINOR,"MINOR:1, INFO:1"
429,AnkiDroid/src/main/java/com/ichi2/anki/dialogs/GradeNowDialog.kt,0.005814449736662619,197.0,8.0,4.0,1.0,0.010068892421833599,0,INFO,INFO:1
430,AnkiDroid/src/main/res/values-et/03-dialogs.xml,0.005809412224174966,357.0,46.0,1.0,0.0,0.010068892421833599,0,NONE,
431,AnkiDroid/src/main/res/values-sc/02-strings.xml,0.005809412224174966,357.0,66.0,1.0,0.0,0.010068892421833599,0,NONE,
432,AnkiDroid/src/main/res/values-uk/03-dialogs.xml,0.005793139360801927,356.0,49.0,1.0,0.0,0.010068892421833599,0,NONE,
433,AnkiDroid/src/test/java/com/ichi2/anki/servicelayer/scopedstorage/MoveFileTest.kt,0.005793139360801927,356.0,2.0,2.0,0.0,0.010068892421833599,0,NONE,
434,AnkiDroid/src/main/res/values-vi/10-preferences.xml,0.005781904009916541,195.0,39.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
435,AnkiDroid/src/main/res/values-hi/10-preferences.xml,0.0057656311465435015,194.0,46.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
436,AnkiDroid/src/main/res/values-is/01-core.xml,0.005760593634055848,354.0,20.0,2.0,0.0,0.010068892421833599,0,NONE,
437,AnkiDroid/src/main/java/com/ichi2/anki/model/SortType.kt,0.005749358283170462,193.0,10.0,2.0,1.0,0.010068892421833599,0,INFO,INFO:1
438,AnkiDroid/src/main/java/com/ichi2/anki/utils/ext/TabLayout.kt,0.005738122932285077,32.0,1.0,1.0,2.0,0.010068892421833599,0,CRITICAL,CRITICAL:2
439,AnkiDroid/src/main/java/com/ichi2/anki/previewer/CardViewerViewModel.kt,0.00572804790730977,352.0,26.0,3.0,0.0,0.010068892421833599,0,NONE,
440,AnkiDroid/src/main/java/com/ichi2/anki/ui/windows/reviewer/whiteboard/WhiteboardToolbar.kt,0.00572804790730977,352.0,3.0,2.0,0.0,0.010068892421833599,0,NONE,
441,AnkiDroid/src/main/res/values-nn/02-strings.xml,0.00572804790730977,352.0,68.0,1.0,0.0,0.010068892421833599,0,NONE,
442,AnkiDroid/src/main/res/values-ss/03-dialogs.xml,0.00572804790730977,352.0,27.0,2.0,0.0,0.010068892421833599,0,NONE,
443,AnkiDroid/src/main/res/values-sw/03-dialogs.xml,0.00572804790730977,352.0,27.0,2.0,0.0,0.010068892421833599,0,NONE,
444,AnkiDroid/src/main/res/values-tg/01-core.xml,0.00572804790730977,352.0,20.0,2.0,0.0,0.010068892421833599,0,NONE,
445,AnkiDroid/src/main/res/values-th/02-strings.xml,0.00572804790730977,352.0,62.0,1.0,0.0,0.010068892421833599,0,NONE,
446,AnkiDroid/src/main/res/values-vi/02-strings.xml,0.00572804790730977,352.0,66.0,1.0,0.0,0.010068892421833599,0,NONE,
447,AnkiDroid/src/main/java/com/ichi2/anki/dialogs/customstudy/IncludedExcludedTagsAdapter.kt,0.005716812556424385,191.0,4.0,2.0,1.0,0.010068892421833599,0,INFO,INFO:1
448,AnkiDroid/src/main/res/values-tg/03-dialogs.xml,0.0057117750439367315,351.0,26.0,2.0,0.0,0.010068892421833599,0,NONE,
449,lint-rules/src/main/java/com/ichi2/anki/lint/rules/LayoutPrefixDetector.kt,0.0057117750439367315,351.0,8.0,2.0,0.0,0.010068892421833599,0,NONE,
450,tools/crashes-data-mining/etl.ktr,0.0057117750439367315,351.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
451,AnkiDroid/src/main/res/values-ckb/02-strings.xml,0.005695502180563692,350.0,69.0,1.0,0.0,0.010068892421833599,0,NONE,
452,AnkiDroid/src/main/res/values-ss/01-core.xml,0.005695502180563692,350.0,19.0,2.0,0.0,0.010068892421833599,0,NONE,
453,AnkiDroid/src/main/res/values-sw/01-core.xml,0.005695502180563692,350.0,19.0,2.0,0.0,0.010068892421833599,0,NONE,
454,AnkiDroid/src/main/res/values-or/10-preferences.xml,0.005684266829678306,189.0,44.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
455,AnkiDroid/src/main/res/values-zh-rTW/10-preferences.xml,0.005684266829678306,189.0,37.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
456,AnkiDroid/src/main/res/values-ka/02-strings.xml,0.005679229317190653,349.0,72.0,1.0,0.0,0.010068892421833599,0,NONE,
457,AnkiDroid/src/main/java/com/ichi2/anki/multiprofile/ProfileContextWrapper.kt,0.005667993966305267,188.0,1.0,1.0,1.0,0.010068892421833599,0,MAJOR,MAJOR:1
458,AnkiDroid/src/main/java/com/ichi2/anki/Onboarding.kt,0.0056304107270715355,346.0,2.0,2.0,0.0,0.010068892421833599,0,NONE,
459,AnkiDroid/src/main/res/values-am/02-strings.xml,0.0056304107270715355,346.0,67.0,1.0,0.0,0.010068892421833599,0,NONE,
460,AnkiDroid/src/main/res/values-eu/02-strings.xml,0.0056304107270715355,346.0,67.0,1.0,0.0,0.010068892421833599,0,NONE,
461,AnkiDroid/src/main/res/values-fy/02-strings.xml,0.0056304107270715355,346.0,67.0,1.0,0.0,0.010068892421833599,0,NONE,
462,AnkiDroid/src/main/res/values-jv/01-core.xml,0.0056304107270715355,346.0,20.0,2.0,0.0,0.010068892421833599,0,NONE,
463,AnkiDroid/src/main/res/values-tn/01-core.xml,0.0056304107270715355,346.0,17.0,2.0,0.0,0.010068892421833599,0,NONE,
464,AnkiDroid/src/main/res/values-ts/01-core.xml,0.0056304107270715355,346.0,17.0,2.0,0.0,0.010068892421833599,0,NONE,
465,AnkiDroid/src/main/res/values-ve/01-core.xml,0.0056304107270715355,346.0,17.0,2.0,0.0,0.010068892421833599,0,NONE,
466,AnkiDroid/src/main/res/values-xh/01-core.xml,0.0056304107270715355,346.0,17.0,2.0,0.0,0.010068892421833599,0,NONE,
467,AnkiDroid/src/main/res/values-zu/01-core.xml,0.0056304107270715355,346.0,17.0,2.0,0.0,0.010068892421833599,0,NONE,
468,AnkiDroid/src/main/res/values-jv/03-dialogs.xml,0.005614137863698496,345.0,29.0,2.0,0.0,0.010068892421833599,0,NONE,
469,AnkiDroid/src/main/res/values-ko/03-dialogs.xml,0.005614137863698496,345.0,51.0,1.0,0.0,0.010068892421833599,0,NONE,
470,AnkiDroid/src/main/res/values-tn/03-dialogs.xml,0.005581592136952418,343.0,25.0,2.0,0.0,0.010068892421833599,0,NONE,
471,AnkiDroid/src/main/res/values-ts/03-dialogs.xml,0.005581592136952418,343.0,25.0,2.0,0.0,0.010068892421833599,0,NONE,
472,AnkiDroid/src/main/res/values-ve/03-dialogs.xml,0.005581592136952418,343.0,25.0,2.0,0.0,0.010068892421833599,0,NONE,
473,AnkiDroid/src/main/res/values-xh/03-dialogs.xml,0.005581592136952418,343.0,25.0,2.0,0.0,0.010068892421833599,0,NONE,
474,AnkiDroid/src/main/res/values-zu/03-dialogs.xml,0.005581592136952418,343.0,25.0,2.0,0.0,0.010068892421833599,0,NONE,
475,AnkiDroid/src/test/java/com/ichi2/anki/ReviewerTest.kt,0.005581592136952418,343.0,39.0,11.0,0.0,0.010068892421833599,0,NONE,
476,AnkiDroid/src/main/java/com/ichi2/preferences/SliderPreference.kt,0.005575394298554686,22.0,4.0,4.0,2.0,0.010068892421833599,0,CRITICAL,"MAJOR:1, CRITICAL:1"
477,AnkiDroid/src/main/java/com/ichi2/anki/services/ReminderService.kt,0.005565319273579379,342.0,8.0,3.0,0.0,0.010068892421833599,0,NONE,
478,AnkiDroid/src/main/java/com/ichi2/anki/browser/search/CardStateBottomSheetFragment.kt,0.005554083922693994,181.0,2.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
479,AnkiDroid/src/main/java/com/ichi2/anki/preferences/DevOptionsFragment.kt,0.00554904641020634,341.0,30.0,8.0,0.0,0.010068892421833599,0,NONE,
480,AnkiDroid/src/main/res/values-th/01-core.xml,0.0055327735468333,340.0,29.0,1.0,0.0,0.010068892421833599,0,NONE,
481,AnkiDroid/src/main/res/xml/preferences_reviewer_controls.xml,0.0055327735468333,340.0,11.0,5.0,0.0,0.010068892421833599,0,NONE,
482,AnkiDroid/src/main/res/values-et/01-core.xml,0.005516500683460262,339.0,32.0,1.0,0.0,0.010068892421833599,0,NONE,
483,AnkiDroid/src/main/res/values-ru/03-dialogs.xml,0.005500227820087223,338.0,53.0,1.0,0.0,0.010068892421833599,0,NONE,
484,AnkiDroid/src/main/res/values-wo/01-core.xml,0.005500227820087223,338.0,17.0,2.0,0.0,0.010068892421833599,0,NONE,
485,AnkiDroid/src/main/res/values-yue/01-core.xml,0.005500227820087223,338.0,17.0,2.0,0.0,0.010068892421833599,0,NONE,
486,AnkiDroid/src/main/java/com/ichi2/anki/dialogs/DiscardChangesDialog.kt,0.005477757118316452,16.0,4.0,4.0,2.0,0.010068892421833599,0,MAJOR,"MAJOR:1, INFO:1"
487,AnkiDroid/src/main/res/values/10-preferences.xml,0.005472719605828798,176.0,51.0,14.0,1.0,0.010068892421833599,0,INFO,INFO:1
488,AnkiDroid/src/main/java/com/ichi2/anki/pages/viewmodel/ImageOcclusionViewModel.kt,0.0054676820933411445,336.0,7.0,2.0,0.0,0.010068892421833599,0,NONE,
489,AnkiDroid/src/main/java/com/ichi2/anki/servicelayer/ThrowableFilterService.kt,0.0054564467424557585,175.0,4.0,2.0,1.0,0.010068892421833599,0,MAJOR,MAJOR:1
490,AnkiDroid/src/main/res/values-am/10-preferences.xml,0.0054564467424557585,175.0,43.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
491,AnkiDroid/src/main/res/values-ka/10-preferences.xml,0.0054564467424557585,175.0,47.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
492,AnkiDroid/src/main/res/values-az/10-preferences.xml,0.00542390101570968,173.0,43.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
493,AnkiDroid/src/main/res/values-it/10-preferences.xml,0.00542390101570968,173.0,42.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
494,.github/workflows/codeql.yml,0.005418863503222027,333.0,9.0,4.0,0.0,0.010068892421833599,0,NONE,
495,AnkiDroid/src/main/res/values-ca/01-core.xml,0.005418863503222027,333.0,32.0,1.0,0.0,0.010068892421833599,0,NONE,
496,AnkiDroid/src/main/res/values-hu/02-strings.xml,0.005418863503222027,333.0,71.0,1.0,0.0,0.010068892421833599,0,NONE,
497,AnkiDroid/src/main/java/com/ichi2/anki/workarounds/ClosableDrawerLayout.kt,0.005412665664824295,12.0,2.0,2.0,2.0,0.010068892421833599,0,MAJOR,"MAJOR:1, INFO:1"
498,AnkiDroid/src/main/java/com/ichi2/anki/contextmenu/DeckPickerMenuContentProvider.kt,0.005407628152336641,172.0,4.0,2.0,1.0,0.010068892421833599,0,CRITICAL,CRITICAL:1
499,AnkiDroid/src/main/res/values-hu/10-preferences.xml,0.005407628152336641,172.0,44.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
500,AnkiDroid/src/main/res/values-hy/10-preferences.xml,0.005391355288963602,171.0,43.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
501,AnkiDroid/src/main/res/values-wo/03-dialogs.xml,0.0053863177764759485,331.0,25.0,2.0,0.0,0.010068892421833599,0,NONE,
502,AnkiDroid/src/main/res/values-yue/03-dialogs.xml,0.0053863177764759485,331.0,25.0,2.0,0.0,0.010068892421833599,0,NONE,
503,AnkiDroid/src/test/java/com/ichi2/anki/dialogs/CreateDeckDialogTest.kt,0.0053863177764759485,331.0,9.0,4.0,0.0,0.010068892421833599,0,NONE,
504,AnkiDroid/src/main/res/values-te/03-dialogs.xml,0.005370044913102909,330.0,49.0,1.0,0.0,0.010068892421833599,0,NONE,
505,AnkiDroid/src/main/res/xml/preferences_reviewer.xml,0.005370044913102909,330.0,28.0,1.0,0.0,0.010068892421833599,0,NONE,
