rank,file_path,hotspot_score,total_churn,commit_count,unique_contributors,sonar_issue_count,github_issue_signal,github_issue_matches,highest_severity,severity_breakdown
410,src/frontend/src/features/rooms/components/ActiveSpeaker.tsx,0.001154566257541086,111,4,1,0.0,0.00253592561284869,0,NONE,
411,src/frontend/Dockerfile,0.0011441647597254005,110,14,3,0.0,0.00253592561284869,0,NONE,
412,src/frontend/public/assets/camera_mic_permission.svg,0.001133763261909715,109,1,1,0.0,0.00253592561284869,0,NONE,
413,src/helm/env.d/dev/values.impress.yaml.gotmpl,0.001133763261909715,109,2,2,0.0,0.00253592561284869,0,NONE,
414,src/backend/core/recording/event/authentication.py,0.001112960266278344,107,5,1,0.0,0.00253592561284869,0,NONE,
415,src/frontend/src/features/rooms/livekit/components/TranscriptStateToast.tsx,0.001112960266278344,107,2,1,0.0,0.00253592561284869,0,NONE,
416,src/frontend/public/assets/logo.svg,0.0011025587684626585,106,2,1,0.0,0.00253592561284869,0,NONE,
417,src/backend/core/tests/rooms/test_api_rooms_delete.py,0.0010817557728312877,104,3,1,0.0,0.00253592561284869,0,NONE,
418,src/frontend/src/features/rooms/livekit/config/ToggleDeviceConfig.ts,0.0010817557728312877,104,3,1,0.0,0.00253592561284869,0,NONE,
419,src/helm/extra/templates/external_secret_deployment.yaml,0.0010817557728312877,104,3,2,0.0,0.00253592561284869,0,NONE,
420,src/helm/extra/templates/keycloak-sts.yaml,0.0010817557728312877,104,1,1,0.0,0.00253592561284869,0,NONE,
421,docs/examples/compose/keycloak/README.md,0.0010713542750156021,103,3,3,0.0,0.00253592561284869,0,NONE,
422,src/frontend/src/features/notifications/components/ToastRecordingRequest.tsx,0.0010713542750156021,103,2,1,0.0,0.00253592561284869,0,NONE,
423,src/helm/env.d/dev/values.livekit.yaml.gotmpl,0.0010609527771999168,102,5,1,0.0,0.00253592561284869,0,NONE,
424,src/frontend/src/primitives/Tooltip.tsx,0.0010505512793842313,101,2,1,0.0,0.00253592561284869,0,NONE,
425,src/sdk/package.json,0.0010505512793842313,101,46,2,0.0,0.00253592561284869,0,NONE,
426,src/backend/core/tests/rooms/test_api_rooms_creation_callback.py,0.001040149781568546,100,2,1,0.0,0.00253592561284869,0,NONE,
427,src/frontend/src/features/rooms/livekit/components/controls/Participants/WaitingParticipantListItem.tsx,0.001040149781568546,100,2,1,0.0,0.00253592561284869,0,NONE,
428,src/frontend/src/features/recording/components/LimitReachedAlertDialog.tsx,0.001019346785937175,98,3,1,0.0,0.00253592561284869,0,NONE,
429,src/helm/impress/templates/ingress_admin.yaml,0.001019346785937175,98,1,1,0.0,0.00253592561284869,0,NONE,
430,src/frontend/src/features/rooms/livekit/hooks/useFullScreen.ts,0.0010089452881214896,97,2,1,0.0,0.00253592561284869,0,NONE,
431,src/frontend/src/primitives/Radio.tsx,0.0010089452881214896,97,2,2,0.0,0.00253592561284869,0,NONE,
432,src/frontend/src/features/rooms/livekit/components/layout/CarouselLayout.tsx,0.0009881422924901185,95,2,1,0.0,0.00253592561284869,0,NONE,
433,src/frontend/src/locales/de/accessibility.json,0.0009777407946744332,94,4,2,0.0,0.00253592561284869,0,NONE,
434,docs/examples/compose/compose.yaml,0.0009673392968587477,93,3,2,0.0,0.00253592561284869,0,NONE,
435,docs/features/transcription.md,0.0009569377990430622,92,1,1,0.0,0.00253592561284869,0,NONE,
436,src/frontend/src/features/rooms/livekit/components/dialogs/UsernameDialog.tsx,0.0009569377990430622,92,3,1,0.0,0.00253592561284869,0,NONE,
437,src/frontend/src/features/rooms/livekit/hooks/useWidgetInteraction.ts,0.0009569377990430622,92,6,1,0.0,0.00253592561284869,0,NONE,
438,src/frontend/src/layout/Box.tsx,0.0009569377990430622,92,5,1,0.0,0.00253592561284869,0,NONE,
439,.gitignore,0.0009465363012273767,91,5,3,0.0,0.00253592561284869,0,NONE,
440,src/backend/core/recording/services/metadata_collector.py,0.0009465363012273767,91,1,1,0.0,0.00253592561284869,0,NONE,
441,src/frontend/src/features/recording/components/RequestRecording.tsx,0.0009465363012273767,91,2,1,0.0,0.00253592561284869,0,NONE,
442,docker/dinum-frontend/Dockerfile,0.0009361348034116913,90,7,1,0.0,0.00253592561284869,0,NONE,
443,src/frontend/src/primitives/ToggleButton.tsx,0.0009361348034116913,90,4,3,0.0,0.00253592561284869,0,NONE,
444,src/summary/tests/api/test_api_tasks.py,0.0009361348034116913,90,2,2,0.0,0.00253592561284869,0,NONE,
445,src/frontend/src/features/shortcuts/catalog.ts,0.0009257333055960058,89,3,1,0.0,0.00253592561284869,0,NONE,
446,src/frontend/src/primitives/Box.tsx,0.0009257333055960058,89,8,2,0.0,0.00253592561284869,0,NONE,
447,src/frontend/src/api/useConfig.ts,0.0009153318077803204,88,24,3,0.0,0.00253592561284869,0,NONE,
448,src/frontend/src/features/rooms/livekit/hooks/useSidePanel.ts,0.0009153318077803204,88,8,1,0.0,0.00253592561284869,0,NONE,
449,docs/features/telephony.md,0.0009049303099646349,87,1,1,0.0,0.00253592561284869,0,NONE,
450,src/frontend/src/features/notifications/components/ToastMessageReceived.tsx,0.0009049303099646349,87,5,1,0.0,0.00253592561284869,0,NONE,
451,src/frontend/src/features/rooms/livekit/components/RecordingStateToast.tsx,0.0008945288121489494,86,2,1,0.0,0.00253592561284869,0,NONE,
452,src/helm/env.d/dev/values.egress.yaml.gotmpl,0.0008945288121489494,86,2,1,0.0,0.00253592561284869,0,NONE,
453,.gitlint,0.000884127314333264,85,2,2,0.0,0.00253592561284869,0,NONE,
454,src/frontend/src/features/shortcuts/formatLabels.ts,0.000884127314333264,85,4,1,0.0,0.00253592561284869,0,NONE,
455,src/mail/mjml/screen_recording.mjml,0.000884127314333264,85,5,1,0.0,0.00253592561284869,0,NONE,
456,src/frontend/src/features/rooms/livekit/api/lowerHandParticipant.ts,0.0008737258165175785,84,4,1,0.0,0.00253592561284869,0,NONE,
457,.github/workflows/release-helm-chart.yaml,0.0008633243187018931,83,6,3,0.0,0.00253592561284869,0,NONE,
458,src/backend/core/api/throttling.py,0.0008633243187018931,83,4,1,0.0,0.00253592561284869,0,NONE,
459,src/backend/core/services/invitation.py,0.0008529228208862076,82,3,1,0.0,0.00253592561284869,0,NONE,
460,src/backend/core/tests/test_models_resource_accesses.py,0.0008529228208862076,82,3,1,0.0,0.00253592561284869,0,NONE,
461,src/frontend/src/components/ProConnectButton.tsx,0.0008529228208862076,82,3,2,0.0,0.00253592561284869,0,NONE,
462,src/frontend/src/layout/LoadingScreen.tsx,0.0008529228208862076,82,6,1,0.0,0.00253592561284869,0,NONE,
463,src/frontend/src/locales/en/notifications.json,0.0008529228208862076,82,17,3,0.0,0.00253592561284869,0,NONE,
464,src/frontend/src/locales/nl/global.json,0.0008529228208862076,82,14,4,0.0,0.00253592561284869,0,NONE,
465,src/backend/core/api/__init__.py,0.0008425213230705222,81,13,3,0.0,0.00253592561284869,0,NONE,
466,src/backend/core/recording/services/recording_events.py,0.0008425213230705222,81,4,3,0.0,0.00253592561284869,0,NONE,
467,src/frontend/src/features/notifications/components/ToastRaised.tsx,0.0008425213230705222,81,5,1,0.0,0.00253592561284869,0,NONE,
468,src/frontend/src/features/rooms/livekit/hooks/useRaisedHand.ts,0.0008425213230705222,81,7,1,0.0,0.00253592561284869,0,NONE,
469,LICENSES/LICENSE.Etalab-2.0.md,0.0008217183274391512,79,1,1,0.0,0.00253592561284869,0,NONE,
470,src/backend/core/urls.py,0.0008217183274391512,79,11,4,0.0,0.00253592561284869,0,NONE,
471,src/frontend/src/features/rooms/livekit/hooks/useCopyRoomToClipboard.ts,0.0008217183274391512,79,1,1,0.0,0.00253592561284869,0,NONE,
472,src/frontend/src/features/notifications/components/ToastJoined.tsx,0.0008113168296234658,78,3,1,0.0,0.00253592561284869,0,NONE,
473,src/frontend/src/features/recording/hooks/useRecordingStatuses.ts,0.0008113168296234658,78,3,1,0.0,0.00253592561284869,0,NONE,
474,src/frontend/src/features/rooms/livekit/components/controls/Participants/ListItemActionButton.tsx,0.0008113168296234658,78,2,1,0.0,0.00253592561284869,0,NONE,
475,src/frontend/src/locales/fr/notifications.json,0.0008113168296234658,78,16,3,0.0,0.00253592561284869,0,NONE,
476,CONTRIBUTING.md,0.0008009153318077803,77,1,1,0.0,0.00253592561284869,0,NONE,
477,src/backend/core/recording/worker/factories.py,0.0008009153318077803,77,2,1,0.0,0.00253592561284869,0,NONE,
478,src/frontend/src/features/rooms/hooks/useLobby.ts,0.0008009153318077803,77,1,1,0.0,0.00253592561284869,0,NONE,
479,CODE_OF_CONDUCT.md,0.0007905138339920949,76,1,1,0.0,0.00253592561284869,0,NONE,
480,bin/pylint,0.0007905138339920949,76,2,2,0.0,0.00253592561284869,0,NONE,
481,renovate.json,0.0007905138339920949,76,9,2,0.0,0.00253592561284869,0,NONE,
482,src/frontend/src/features/sdk/routes/CreatePopup.tsx,0.0007905138339920949,76,1,1,0.0,0.00253592561284869,0,NONE,
483,src/frontend/src/features/rooms/livekit/components/KeyboardShortcutHint.tsx,0.0007801123361764094,75,2,2,0.0,0.00253592561284869,0,NONE,
484,src/frontend/src/features/rooms/livekit/components/chat/Entry.tsx,0.0007801123361764094,75,3,1,0.0,0.00253592561284869,0,NONE,
485,src/frontend/src/stores/userChoices.ts,0.0007801123361764094,75,8,2,0.0,0.00253592561284869,0,NONE,
486,src/backend/core/tests/recording/service/test_recording_events.py,0.000769710838360724,74,2,1,0.0,0.00253592561284869,0,NONE,
487,src/frontend/src/components/FeedbackBanner.tsx,0.000769710838360724,74,7,1,0.0,0.00253592561284869,0,NONE,
488,src/frontend/src/features/rooms/livekit/components/layout/GridLayout.tsx,0.000769710838360724,74,2,1,0.0,0.00253592561284869,0,NONE,
489,src/frontend/src/stores/permissions.ts,0.000769710838360724,74,5,1,0.0,0.00253592561284869,0,NONE,
490,src/helm/helmfile.yaml.gotmpl,0.000769710838360724,74,3,2,0.0,0.00253592561284869,0,NONE,
491,src/backend/core/external_api/serializers.py,0.0007593093405450385,73,2,1,0.0,0.00253592561284869,0,NONE,
492,src/frontend/src/features/rooms/livekit/components/controls/TranscriptToggle.tsx,0.0007593093405450385,73,7,2,0.0,0.00253592561284869,0,NONE,
493,src/frontend/src/features/notifications/utils.ts,0.000748907842729353,72,4,1,0.0,0.00253592561284869,0,NONE,
494,src/frontend/src/features/recording/components/LoginPrompt.tsx,0.000748907842729353,72,4,1,0.0,0.00253592561284869,0,NONE,
495,src/sdk/library/src/create/VisioCreateButton.tsx,0.000748907842729353,72,3,2,0.0,0.00253592561284869,0,NONE,
496,src/backend/core/tests/files/test_api_files_list_ordering.py,0.0007385063449136676,71,1,1,0.0,0.00253592561284869,0,NONE,
497,src/frontend/src/features/rooms/livekit/components/blur/TimerWorker.ts,0.0007385063449136676,71,1,1,0.0,0.00253592561284869,0,NONE,
498,src/frontend/src/features/settings/components/tabs/layout/RowWrapper.tsx,0.0007385063449136676,71,1,1,0.0,0.00253592561284869,0,NONE,
499,src/frontend/src/primitives/Icon.tsx,0.0007385063449136676,71,1,1,0.0,0.00253592561284869,0,NONE,
500,src/summary/Dockerfile,0.0007385063449136676,71,9,1,0.0,0.00253592561284869,0,NONE,
501,docker/dinum-frontend/dinum-styles.css,0.0007281048470979821,70,1,1,0.0,0.00253592561284869,0,NONE,
502,src/frontend/src/features/files/api/listFiles.ts,0.0007281048470979821,70,1,1,0.0,0.00253592561284869,0,NONE,
503,src/frontend/src/locales/de/recording.json,0.0007281048470979821,70,8,2,0.0,0.00253592561284869,0,NONE,
504,src/frontend/src/locales/en/accessibility.json,0.0007281048470979821,70,2,1,0.0,0.00253592561284869,0,NONE,
505,src/frontend/src/locales/nl/accessibility.json,0.0007281048470979821,70,2,1,0.0,0.00253592561284869,0,NONE,
506,src/frontend/src/locales/nl/notifications.json,0.0007281048470979821,70,9,3,0.0,0.00253592561284869,0,NONE,
507,src/frontend/src/primitives/Form.tsx,0.0007281048470979821,70,4,3,0.0,0.00253592561284869,0,NONE,
508,src/backend/core/tests/files/test_api_files_update.py,0.0007177033492822966,69,2,2,0.0,0.00253592561284869,0,NONE,
509,src/frontend/src/layout/SkipLink.tsx,0.0007177033492822966,69,1,1,0.0,0.00253592561284869,0,NONE,
510,src/frontend/src/index.css,0.0007073018514666112,68,2,2,0.0,0.00253592561284869,0,NONE,
511,src/frontend/src/primitives/ScreenReaderAnnouncer.tsx,0.0007073018514666112,68,3,1,0.0,0.00253592561284869,0,NONE,
512,src/frontend/visio/src/index.css,0.0007073018514666112,68,1,1,0.0,0.00253592561284869,0,NONE,
513,src/backend/core/api/filters.py,0.0006969003536509257,67,1,1,0.0,0.00253592561284869,0,NONE,
514,src/backend/core/migrations/0005_recording_recordingaccess_and_more.py,0.0006969003536509257,67,1,1,0.0,0.00253592561284869,0,NONE,
515,src/frontend/src/features/notifications/components/ToastRecordingSaving.tsx,0.0006969003536509257,67,2,1,0.0,0.00253592561284869,0,NONE,
516,src/frontend/src/features/notifications/components/Toast.tsx,0.0006864988558352403,66,5,1,0.0,0.00253592561284869,0,NONE,
517,src/frontend/src/features/rooms/livekit/components/RecordingStateBadge.tsx,0.0006864988558352403,66,1,1,0.0,0.00253592561284869,0,NONE,
518,src/frontend/src/features/rooms/livekit/constants/events.ts,0.0006864988558352403,66,2,1,0.0,0.00253592561284869,0,NONE,
519,src/frontend/src/layout/BoxScreen.tsx,0.0006864988558352403,66,3,1,0.0,0.00253592561284869,0,NONE,
520,src/frontend/src/features/analytics/hooks/useAnalytics.tsx,0.0006760973580195548,65,2,1,0.0,0.00253592561284869,0,NONE,
521,src/frontend/src/features/shortcuts/hooks/useShortcutFormatting.ts,0.0006760973580195548,65,4,1,0.0,0.00253592561284869,0,NONE,
522,src/backend/core/tests/test_models_users.py,0.0006656958602038694,64,4,2,0.0,0.00253592561284869,0,NONE,
523,src/frontend/src/features/settings/components/tabs/ShortcutTab.tsx,0.0006552943623881839,63,2,1,0.0,0.00253592561284869,0,NONE,
524,src/frontend/src/features/home/components/MoreLink.tsx,0.0006448928645724984,62,5,2,0.0,0.00253592561284869,0,NONE,
525,src/tsclient/package.json,0.0006448928645724984,62,4,3,0.0,0.00253592561284869,0,NONE,
526,src/frontend/public/assets/gouvernement.svg,0.000634491366756813,61,1,1,0.0,0.00253592561284869,0,NONE,
527,src/frontend/src/components/AppInitialization.tsx,0.000634491366756813,61,7,2,0.0,0.00253592561284869,0,NONE,
528,src/frontend/src/features/settings/hook/useTranscriptionLanguage.ts,0.000634491366756813,61,2,1,0.0,0.00253592561284869,0,NONE,
529,src/frontend/src/hooks/useRestoreFocus.ts,0.000634491366756813,61,1,1,0.0,0.00253592561284869,0,NONE,
530,src/frontend/src/stores/notifications.ts,0.000634491366756813,61,3,1,0.0,0.00253592561284869,0,NONE,
531,src/sdk/consumer/package.json,0.000634491366756813,61,6,3,0.0,0.00253592561284869,0,NONE,
532,crowdin/config.yml,0.0006240898689411275,60,3,3,0.0,0.00253592561284869,0,NONE,
533,src/agents/Dockerfile,0.0006240898689411275,60,7,2,0.0,0.00253592561284869,0,NONE,
534,src/backend/core/templatetags/extra_tags.py,0.0006240898689411275,60,2,2,0.0,0.00253592561284869,0,NONE,
535,src/frontend/src/features/shortcuts/utils.ts,0.0006240898689411275,60,3,2,0.0,0.00253592561284869,0,NONE,
536,src/frontend/src/queries/useUser.tsx,0.0006240898689411275,60,2,1,0.0,0.00253592561284869,0,NONE,
537,src/summary/summary/core/models.py,0.0006240898689411275,60,1,1,0.0,0.00253592561284869,0,NONE,
538,src/summary/tests/models/test_whisper_x_response.py,0.0006240898689411275,60,1,1,0.0,0.00253592561284869,0,NONE,
539,src/frontend/src/i18n/LanguageSelector.tsx,0.0006032868733097566,58,3,1,0.0,0.00253592561284869,0,NONE,
540,src/summary/summary/config.py,0.0006032868733097566,58,3,1,0.0,0.00253592561284869,0,NONE,
541,src/backend/core/authentication/livekit.py,0.0005928853754940712,57,3,2,0.0,0.00253592561284869,0,NONE,
542,src/frontend/src/features/rooms/api/createRoom.ts,0.0005928853754940712,57,4,1,0.0,0.00253592561284869,0,NONE,
543,src/frontend/src/components/Feedback.tsx,0.0005824838776783857,56,3,2,0.0,0.00253592561284869,0,NONE,
544,src/frontend/src/components/SoundTester.tsx,0.0005824838776783857,56,4,2,0.0,0.00253592561284869,0,NONE,
545,src/frontend/src/features/settings/hook/useTranscriptionLanguageOptions.ts,0.0005824838776783857,56,2,1,0.0,0.00253592561284869,0,NONE,
546,src/frontend/src/i18n/init.ts,0.0005824838776783857,56,5,4,0.0,0.00253592561284869,0,NONE,
547,src/frontend/src/primitives/DialogContent.tsx,0.0005824838776783857,56,2,1,0.0,0.00253592561284869,0,NONE,
548,src/frontend/src/styles/icons.css,0.0005824838776783857,56,3,1,0.0,0.00253592561284869,0,NONE,
549,src/summary/compose.yaml,0.0005824838776783857,56,4,1,0.0,0.00253592561284869,0,NONE,
550,src/frontend/src/features/rooms/livekit/hooks/useGridLayout.ts,0.0005720823798627002,55,2,2,0.0,0.00253592561284869,0,NONE,
551,src/frontend/src/features/rooms/livekit/hooks/useReactions.ts,0.0005720823798627002,55,1,1,0.0,0.00253592561284869,0,NONE,
552,docker/files/production/default.conf.template,0.0005616808820470148,54,2,1,0.0,0.00253592561284869,0,NONE,
553,docs/tsclient.md,0.0005616808820470148,54,3,2,0.0,0.00253592561284869,0,NONE,
554,src/frontend/src/features/notifications/components/ToastLowerHand.tsx,0.0005616808820470148,54,3,1,0.0,0.00253592561284869,0,NONE,
555,src/frontend/src/features/notifications/components/ToastPermissionsRemoved.tsx,0.0005616808820470148,54,2,1,0.0,0.00253592561284869,0,NONE,
556,src/frontend/src/primitives/H.tsx,0.0005616808820470148,54,3,2,0.0,0.00253592561284869,0,NONE,
557,docs/features/authentication.md,0.0005512793842313293,53,1,1,0.0,0.00253592561284869,0,NONE,
558,bin/terraform,0.0005408778864156438,52,2,2,0.0,0.00253592561284869,0,NONE,
559,deploy/paas/servers.conf.erb,0.0005408778864156438,52,1,1,0.0,0.00253592561284869,0,NONE,
560,env.d/production.dist/common,0.0005408778864156438,52,2,2,0.0,0.00253592561284869,0,NONE,
561,src/backend/core/migrations/0015_application_and_more.py,0.0005408778864156438,52,1,1,0.0,0.00253592561284869,0,NONE,
562,src/frontend/src/features/rooms/api/listWaitingParticipants.ts,0.0005408778864156438,52,1,1,0.0,0.00253592561284869,0,NONE,
563,src/frontend/src/features/rooms/utils/cloneSingleChild.ts,0.0005408778864156438,52,2,1,0.0,0.00253592561284869,0,NONE,
564,src/frontend/src/locales/fr/accessibility.json,0.0005408778864156438,52,2,1,0.0,0.00253592561284869,0,NONE,
565,src/summary/summary/prompt.py,0.0005408778864156438,52,1,1,0.0,0.00253592561284869,0,NONE,
566,src/frontend/src/features/rooms/livekit/hooks/useVideoResolutionSubscription.ts,0.0005304763885999584,51,1,1,0.0,0.00253592561284869,0,NONE,
567,src/frontend/src/primitives/P.tsx,0.0005304763885999584,51,3,1,0.0,0.00253592561284869,0,NONE,
568,src/helm/env.d/dev-dinum/values.livekit.yaml.gotmpl,0.0005304763885999584,51,2,2,0.0,0.00253592561284869,0,NONE,
569,src/helm/env.d/dev-keycloak/values.livekit.yaml.gotmpl,0.0005304763885999584,51,4,3,0.0,0.00253592561284869,0,NONE,
570,.dockerignore,0.000520074890784273,50,3,2,0.0,0.00253592561284869,0,NONE,
571,bin/state,0.000520074890784273,50,2,2,0.0,0.00253592561284869,0,NONE,
572,docker/files/etc/nginx/conf.d/default.conf,0.000520074890784273,50,2,2,0.0,0.00253592561284869,0,NONE,
573,src/frontend/src/features/settings/components/tabs/AccessibilityTab.tsx,0.000520074890784273,50,4,1,0.0,0.00253592561284869,0,NONE,
574,src/sdk/consumer/README.md,0.000520074890784273,50,1,1,0.0,0.00253592561284869,0,NONE,
575,src/backend/core/tasks/_task.py,0.0005096733929685875,49,1,1,0.0,0.00253592561284869,0,NONE,
576,src/frontend/src/primitives/index.ts,0.0005096733929685875,49,15,3,0.0,0.00253592561284869,0,NONE,
577,src/backend/core/tests/services/test_subtitle.py,0.000499271895152902,48,1,1,0.0,0.00253592561284869,0,NONE,
578,src/backend/impress/urls.py,0.000499271895152902,48,1,1,0.0,0.00253592561284869,0,NONE,
579,src/frontend/src/features/layout/components/LayoutWrapper.tsx,0.000499271895152902,48,2,1,0.0,0.00253592561284869,0,NONE,
580,src/frontend/src/layout/ForbiddenScreen.tsx,0.000499271895152902,48,4,1,0.0,0.00253592561284869,0,NONE,
581,src/backend/core/services/subtitle.py,0.0004888703973372166,47,1,1,0.0,0.00253592561284869,0,NONE,
582,src/backend/demo/management/commands/createsuperuser.py,0.0004888703973372166,47,2,2,0.0,0.00253592561284869,0,NONE,
583,src/frontend/default.conf,0.0004888703973372166,47,6,1,0.0,0.00253592561284869,0,NONE,
584,src/frontend/src/features/auth/api/useSyncUserPreferencesWithBackend.tsx,0.0004888703973372166,47,1,1,0.0,0.00253592561284869,0,NONE,
585,src/frontend/src/features/rooms/livekit/components/controls/PermissionNeededButton.tsx,0.0004888703973372166,47,1,1,0.0,0.00253592561284869,0,NONE,
586,src/frontend/src/features/sdk/utils/CallbackIdHandler.ts,0.0004888703973372166,47,2,1,0.0,0.00253592561284869,0,NONE,
587,src/backend/core/api/feature_flag.py,0.0004784688995215311,46,2,2,0.0,0.00253592561284869,0,NONE,
588,src/frontend/src/features/rooms/livekit/components/AdminToggle.tsx,0.0004784688995215311,46,2,1,0.0,0.00253592561284869,0,NONE,
589,src/frontend/src/features/rooms/livekit/components/MuteAlertDialog.tsx,0.0004784688995215311,46,3,1,0.0,0.00253592561284869,0,NONE,
590,src/frontend/src/features/shortcuts/components/ShortcutRow.tsx,0.0004784688995215311,46,2,1,0.0,0.00253592561284869,0,NONE,
591,src/frontend/src/features/shortcuts/useRegisterKeyboardShortcut.ts,0.0004784688995215311,46,4,2,0.0,0.00253592561284869,0,NONE,
592,src/frontend/src/stores/reactions.ts,0.0004784688995215311,46,2,1,0.0,0.00253592561284869,0,NONE,
593,src/helm/env.d/dev-keycloak/values.egress.yaml.gotmpl,0.0004784688995215311,46,2,2,0.0,0.00253592561284869,0,NONE,
594,src/mail/mjml/partial/header.mjml,0.0004784688995215311,46,1,1,0.0,0.00253592561284869,0,NONE,
595,src/backend/core/tests/files/test_api_files_delete.py,0.00046806740170584563,45,1,1,0.0,0.00253592561284869,0,NONE,
596,src/backend/core/tests/services/test_marketing.py,0.00046806740170584563,45,3,1,0.0,0.00253592561284869,0,NONE,
597,src/frontend/src/primitives/Loader.tsx,0.00046806740170584563,45,1,1,0.0,0.00253592561284869,0,NONE,
598,src/frontend/src/stores/recording.ts,0.00046806740170584563,45,5,1,0.0,0.00253592561284869,0,NONE,
599,.github/workflows/helmfile-linter.yml,0.0004576659038901602,44,2,2,0.0,0.00253592561284869,0,NONE,
600,src/frontend/src/features/recording/hooks/useIsRecordingActive.ts,0.0004576659038901602,44,2,1,0.0,0.00253592561284869,0,NONE,
601,src/frontend/src/features/rooms/livekit/components/controls/Device/SettingsButton.tsx,0.0004576659038901602,44,4,1,0.0,0.00253592561284869,0,NONE,
602,src/frontend/src/features/rooms/livekit/components/controls/Participants/LowerAllHandsButton.tsx,0.0004576659038901602,44,6,1,0.0,0.00253592561284869,0,NONE,
603,src/frontend/src/features/rooms/livekit/hooks/useNoiseReduction.ts,0.0004576659038901602,44,3,1,0.0,0.00253592561284869,0,NONE,
604,src/frontend/src/features/rooms/utils/safeParseMetadata.tsx,0.0004576659038901602,44,2,1,0.0,0.00253592561284869,0,NONE,
605,src/frontend/src/features/settings/components/tabs/GeneralTab.tsx,0.0004576659038901602,44,2,1,0.0,0.00253592561284869,0,NONE,
606,src/frontend/src/features/subtitle/hooks/useSubtitles.tsx,0.0004576659038901602,44,2,1,0.0,0.00253592561284869,0,NONE,
607,src/frontend/src/hooks/useScreenReaderAnnounce.ts,0.0004576659038901602,44,3,1,0.0,0.00253592561284869,0,NONE,
608,src/frontend/src/layout/QueryAware.tsx,0.0004576659038901602,44,3,1,0.0,0.00253592561284869,0,NONE,
609,src/backend/core/fields.py,0.0004472644060744747,43,1,1,0.0,0.00253592561284869,0,NONE,
610,src/helm/env.d/dev-dinum/values.egress.yaml.gotmpl,0.0004472644060744747,43,1,1,0.0,0.00253592561284869,0,NONE,
611,src/backend/core/migrations/0017_file.py,0.00043686290825878924,42,1,1,0.0,0.00253592561284869,0,NONE,
612,src/backend/core/tests/swagger/test_openapi_schema.py,0.00043686290825878924,42,2,2,0.0,0.00253592561284869,0,NONE,
613,src/frontend/src/App.css,0.00043686290825878924,42,2,2,0.0,0.00253592561284869,0,NONE,
614,src/frontend/src/features/rooms/livekit/api/fetchServerApi.ts,0.00043686290825878924,42,2,1,0.0,0.00253592561284869,0,NONE,
615,src/frontend/src/features/rooms/livekit/components/MutedMicIndicator.tsx,0.00043686290825878924,42,4,1,0.0,0.00253592561284869,0,NONE,
616,src/frontend/src/features/rooms/livekit/components/controls/InfoToggle.tsx,0.00043686290825878924,42,2,1,0.0,0.00253592561284869,0,NONE,
617,src/frontend/src/features/rooms/livekit/hooks/useDeviceShortcut.ts,0.00043686290825878924,42,3,2,0.0,0.00253592561284869,0,NONE,
618,src/frontend/src/layout/ErrorScreen.tsx,0.00043686290825878924,42,4,1,0.0,0.00253592561284869,0,NONE,
619,src/frontend/src/layout/NotFoundScreen.tsx,0.00043686290825878924,42,4,1,0.0,0.00253592561284869,0,NONE,
620,src/frontend/visio/src/App.css,0.00043686290825878924,42,1,1,0.0,0.00253592561284869,0,NONE,
621,src/helm/impress/templates/webrtc_svc.yaml,0.00043686290825878924,42,2,2,0.0,0.00253592561284869,0,NONE,
622,src/helm/meet/Chart.yaml,0.00043686290825878924,42,21,5,0.0,0.00253592561284869,0,NONE,
623,src/sdk/library/README.md,0.00043686290825878924,42,1,1,0.0,0.00253592561284869,0,NONE,
624,src/frontend/src/features/rooms/api/updateParticipantPermissions.ts,0.0004264614104431038,41,1,1,0.0,0.00253592561284869,0,NONE,
625,src/frontend/src/features/rooms/livekit/components/controls/LeaveButton.tsx,0.0004264614104431038,41,3,1,0.0,0.00253592561284869,0,NONE,
626,src/frontend/src/primitives/TooltipWrapper.tsx,0.0004264614104431038,41,4,3,0.0,0.00253592561284869,0,NONE,
627,docs/examples/livekit.values.yaml,0.00041605991262741833,40,1,1,0.0,0.00253592561284869,0,NONE,
628,src/frontend/src/features/rooms/livekit/components/effects/Effects.tsx,0.00041605991262741833,40,5,3,0.0,0.00253592561284869,0,NONE,
629,src/frontend/src/features/shortcuts/components/ShortcutBadge.tsx,0.00041605991262741833,40,2,1,0.0,0.00253592561284869,0,NONE,
630,src/frontend/src/stores/userPreferences.ts,0.00041605991262741833,40,2,1,0.0,0.00253592561284869,0,NONE,
631,src/summary/README.md,0.00041605991262741833,40,2,2,0.0,0.00253592561284869,0,NONE,
632,src/summary/tests/conftest.py,0.00041605991262741833,40,3,2,0.0,0.00253592561284869,0,NONE,
633,docs/examples/compose/nginx-proxy/README.md,0.0004056584148117329,39,1,1,0.0,0.00253592561284869,0,NONE,
634,gitlint/gitlint_emoji.py,0.0003952569169960474,38,2,2,0.0,0.00253592561284869,0,NONE,
635,src/backend/core/enums.py,0.0003952569169960474,38,6,2,0.0,0.00253592561284869,0,NONE,
636,src/frontend/src/components/ErrorScreen.tsx,0.0003952569169960474,38,5,2,0.0,0.00253592561284869,0,NONE,
637,src/frontend/src/features/notifications/components/ToastTranscript.tsx,0.0003952569169960474,38,2,1,0.0,0.00253592561284869,0,NONE,
638,src/frontend/src/features/rooms/livekit/components/controls/Participants/MuteEveryoneButton.tsx,0.0003952569169960474,38,1,1,0.0,0.00253592561284869,0,NONE,
